temp_min,temp_max,wind_max,will_rain,thermo_profile,warmth_shift,required_warmth
-20,-15,9.197827138381887,0,-1,0.0,19.0
-5,-2,5.470291090528288,0,-1,0.0,9.0
29,29,0.2944949513111572,1,1,0.0,1.0
-1,6,10.992973585822114,0,1,0.0,5.0
7,15,11.862835044283496,1,-1,0.0,6.0
-5,4,4.7099984334990666,1,-1,0.0,7.0
-20,-10,2.1434828380522575,1,-1,0.0,15.0
-9,-2,10.461563339655156,0,1,0.0,8.0
24,32,7.809316706975186,0,1,0.0,0.0
-3,3,8.086008668275742,0,0,0.0,8.0
7,15,14.567264098806325,0,0,0.0,4.0
19,29,1.9665700307319782,1,0,0.0,2.0
30,34,8.605776519514421,0,0,0.0,1.0
-4,3,6.776288593854166,1,-1,0.0,10.0
15,20,11.89123868274734,1,1,0.0,2.0
4,9,8.886640772353744,1,0,0.0,6.0
-6,2,13.231700538550012,1,-1,0.0,11.0
-14,-11,5.74103183927818,1,0,0.0,14.0
-23,-13,9.344092875303783,0,0,0.0,13.0
18,18,5.255462269520273,0,1,0.0,2.0
11,13,3.1175914682564154,0,1,0.0,2.0
1,7,9.520538666536526,1,1,0.0,5.0
22,28,13.541736301399517,0,-1,0.0,3.0
1,5,6.649341619798104,1,1,0.0,5.0
-8,-2,3.55232637624515,1,1,0.0,8.0
-10,-3,10.238655279110231,1,-1,0.0,11.0
19,26,1.098252852187878,0,1,0.0,0.0
-1,2,11.708567416225682,0,0,0.0,9.0
28,32,12.447566136366817,0,-1,0.0,3.0
27,30,14.990239653041094,0,1,0.0,1.0
29,34,13.75323841499883,1,1,0.0,2.0
-21,-14,3.0469617877943946,0,-1,0.0,14.0
18,21,2.488324783007512,0,-1,0.0,2.0
-16,-6,1.1757094605024099,1,-1,0.0,15.0
-17,-12,4.249197824419521,0,-1,0.0,14.0
-26,-19,14.196254635749424,0,1,0.0,18.0
2,7,8.094842129503283,0,0,0.0,5.0
-10,-2,3.299907085327016,1,-1,0.0,10.0
-15,-9,7.437668975077086,1,0,0.0,14.0
29,35,12.902945025846423,1,1,0.0,2.0
31,34,9.4765093081287,1,-1,0.0,3.0
16,20,1.177381942654867,0,1,0.0,0.0
8,17,4.122161949642541,1,0,0.0,4.0
-19,-13,9.887813481624072,1,1,0.0,13.0
-2,1,9.59476924301232,0,1,0.0,7.0
-20,-14,12.138657714240422,1,0,0.0,15.0
-10,-4,7.3936346797371595,1,-1,0.0,10.0
16,20,7.903605141064974,1,-1,0.0,3.0
0,0,13.734478235120385,0,-1,0.0,10.0
25,35,8.743939309948674,0,0,0.0,1.0
-3,3,14.084589266472715,1,0,0.0,10.0
-18,-18,0.12916595097407502,1,-1,0.0,20.0
9,10,4.127998632050135,0,1,0.0,4.0
-15,-14,12.805847240374417,1,1,0.0,14.0
-1,7,11.066935160644242,0,1,0.0,5.0
-6,4,14.442092546521232,1,0,0.0,7.0
-17,-11,13.731569911409274,0,-1,0.0,15.0
25,32,3.906961729690626,0,0,0.0,1.0
26,29,1.058611365316715,0,1,0.0,0.0
-2,-2,14.767668384289365,1,0,0.0,10.0
10,16,7.84440145881459,0,1,0.0,2.0
-16,-6,2.2536664074055253,1,0,0.0,14.0
-7,-4,11.608024456750815,1,-1,0.0,11.0
-7,-3,12.577862114581722,0,-1,0.0,10.0
-5,-4,5.941580053051428,1,1,0.0,8.0
-10,-3,4.617481221110694,0,0,0.0,8.0
-22,-14,12.684221605502268,0,0,0.0,14.0
17,22,0.37608195269185796,1,1,0.0,1.0
-4,-1,5.956113078710379,0,-1,0.0,9.0
-15,-8,3.213516057651428,1,-1,0.0,15.0
16,23,7.541757571631809,0,0,0.0,1.0
19,22,3.2067938390733897,0,-1,0.0,2.0
16,25,11.933158887580623,1,1,0.0,2.0
-2,6,10.751722235036997,1,0,0.0,7.0
-1,1,7.10179154552795,1,-1,0.0,10.0
11,20,6.832496328065046,1,0,0.0,2.0
7,12,6.531979463368338,1,0,0.0,4.0
-1,0,9.827738615259507,0,0,0.0,8.0
17,18,6.340709514425725,1,-1,0.0,5.0
18,28,8.104856796414023,0,0,0.0,1.0
-3,6,12.386714704963806,1,-1,0.0,8.0
0,3,1.2152463888735965,0,-1,0.0,9.0
-12,-3,11.383555817918214,1,0,0.0,10.0
13,18,3.7284127191788,1,-1,0.0,5.0
13,14,12.111817357295298,1,-1,0.0,6.0
-13,-5,14.539811524023808,0,1,0.0,13.0
11,21,12.04262250683819,0,-1,0.0,3.0
3,5,0.022327157146056487,0,0,0.0,5.0
27,34,13.153642255545812,1,1,0.0,2.0
-20,-16,11.37285958760071,1,1,0.0,19.0
-8,-6,14.639362097036516,1,-1,0.0,16.0
31,33,2.8666430891593753,0,-1,0.0,2.0
-7,2,1.5228545124033255,0,-1,0.0,9.0
24,24,10.512650529712054,1,-1,0.0,4.0
-1,0,3.8080906895405073,1,1,0.0,8.0
-1,6,14.087956970594758,0,0,0.0,6.0
-26,-19,11.100390893962697,1,1,0.0,19.0
-23,-13,5.217991038515061,0,1,0.0,12.0
-11,-9,7.069935028930651,1,1,0.0,13.0
20,29,12.875914457782969,0,1,0.0,1.0
8,16,4.782268520455527,1,-1,0.0,5.0
-20,-16,12.914770568502632,1,0,0.0,20.0
20,26,9.32676842020197,1,0,0.0,2.0
9,13,10.288509125675786,1,1,0.0,4.0
0,0,14.365720494499326,0,-1,0.0,10.0
-7,-3,13.789314647135928,1,1,0.0,9.0
1,3,6.772798053685368,1,-1,0.0,10.0
26,35,11.354246097693505,1,0,0.0,3.0
-22,-14,12.663210686604133,0,0,0.0,14.0
7,12,14.172254063870064,0,-1,0.0,5.0
-3,1,11.406139777501174,1,1,0.0,9.0
21,26,0.2880389227110042,1,1,0.0,1.0
-4,-2,11.507430268018698,0,-1,0.0,10.0
7,13,12.111156806272238,1,-1,0.0,6.0
-9,-7,5.300794144904508,0,0,0.0,13.0
20,20,6.827605379061,0,1,0.0,0.0
15,17,14.186418148855935,1,0,0.0,5.0
-12,-9,9.254100163741507,0,-1,0.0,14.0
15,18,1.9047367161545732,1,1,0.0,3.0
24,30,13.387295689410033,0,-1,0.0,3.0
14,16,7.248806722895215,1,1,0.0,3.0
18,23,9.117075421409513,0,1,0.0,0.0
19,29,5.694855887899073,1,-1,0.0,3.0
-3,1,3.321295258900408,1,-1,0.0,10.0
3,7,2.5960478745220605,0,1,0.0,4.0
18,19,8.297923051213427,1,-1,0.0,3.0
1,6,7.2002083546581,0,-1,0.0,6.0
-15,-7,7.0176849435325,1,1,0.0,13.0
28,30,12.753385406691836,1,-1,0.0,4.0
-1,2,9.418138396574903,1,-1,0.0,10.0
23,25,8.961789256717442,0,0,0.0,1.0
-1,-1,11.334955333829708,1,1,0.0,9.0
9,12,1.4427235244866843,1,-1,0.0,5.0
21,26,1.4673036929855492,1,-1,0.0,3.0
-12,-7,13.458123254882805,1,-1,0.0,16.0
-6,4,6.199467730705292,1,1,0.0,5.0
-10,-5,14.474291623051682,1,0,0.0,15.0
-10,-5,13.165845838941882,0,1,0.0,13.0
3,4,12.728797026363347,0,1,0.0,5.0
12,15,8.860214809991653,1,1,0.0,3.0
-7,0,2.4113669146079793,0,0,0.0,8.0
-16,-11,7.232862730122586,0,-1,0.0,14.0
16,20,1.624460386424288,1,-1,0.0,3.0
-12,-8,1.7062671102886495,1,-1,0.0,15.0
4,9,2.681043068482558,0,-1,0.0,6.0
9,11,2.589304531865909,1,-1,0.0,5.0
26,26,5.071283894929574,1,-1,0.0,3.0
-26,-16,1.365272410551524,0,-1,0.0,19.0
9,14,4.4139951069600984,0,-1,0.0,4.0
25,35,3.743314992356309,0,-1,0.0,2.0
26,29,8.07948667622472,1,0,0.0,2.0
-7,-3,5.870161877856782,0,-1,0.0,9.0
17,19,13.088144978975393,0,0,0.0,2.0
-16,-9,4.077363846497456,0,0,0.0,13.0
1,11,12.583119103258385,0,-1,0.0,5.0
24,30,9.142692834999197,0,0,0.0,1.0
3,3,6.803423679834461,0,0,0.0,8.0
-28,-18,1.0973537497050778,1,0,0.0,19.0
-4,6,0.4794562252770973,0,-1,0.0,6.0
-1,2,5.061530561749471,1,0,0.0,9.0
-27,-18,11.778845238778066,1,0,0.0,20.0
21,23,5.547641472572079,1,0,0.0,2.0
17,18,3.779205449243473,0,-1,0.0,4.0
-20,-17,1.0745097706671487,1,0,0.0,19.0
-21,-20,11.290697028622962,1,-1,0.0,21.0
13,20,1.9979642671233855,1,-1,0.0,3.0
1,1,9.640118811653428,1,1,0.0,8.0
14,24,12.897845720812914,1,0,0.0,3.0
-2,7,2.3118550890555527,1,1,0.0,5.0
21,22,4.126195469802514,1,-1,0.0,3.0
32,34,10.953068889296627,0,0,0.0,2.0
-22,-16,0.6611713201089847,1,1,0.0,18.0
23,32,3.7519400409716273,0,0,0.0,1.0
13,20,6.374082767700998,1,1,0.0,1.0
25,25,8.518190948934087,0,1,0.0,0.0
-11,-1,5.444556878436354,1,-1,0.0,10.0
5,14,13.961929850256002,1,0,0.0,5.0
30,34,1.3324664105724056,1,1,0.0,1.0
14,17,0.49867484661571426,1,0,0.0,4.0
6,14,0.7423206304201291,1,-1,0.0,5.0
14,21,14.351433946973549,1,1,0.0,2.0
26,35,2.6076311883289494,0,1,0.0,0.0
16,18,10.54922523856078,1,-1,0.0,6.0
-24,-17,1.247276120562106,1,0,0.0,19.0
-8,-5,13.958547045657147,1,0,0.0,15.0
-20,-14,11.97881792917347,1,1,0.0,14.0
32,32,10.96025112255719,1,1,0.0,2.0
23,24,7.483152256302711,1,-1,0.0,3.0
-10,0,10.610249717747756,1,0,0.0,10.0
-27,-17,9.0113785341801,1,-1,0.0,20.0
-19,-16,6.06308462227395,0,-1,0.0,19.0
13,18,5.880230803337666,1,1,0.0,3.0
17,17,8.850552364587946,0,1,0.0,2.0
-20,-17,8.620571769624755,0,0,0.0,18.0
-16,-12,0.9522976890825213,1,0,0.0,14.0
7,7,14.10197995703685,0,1,0.0,5.0
-23,-13,13.709243651793631,0,1,0.0,13.0
33,35,3.6482065570156212,0,1,0.0,0.0
5,12,7.637961123094138,0,1,0.0,2.0
-17,-7,13.285072678627893,0,-1,0.0,15.0
21,26,12.250750946422192,1,-1,0.0,4.0
-10,-10,14.711280384785368,0,0,0.0,14.0
-14,-6,8.556105723333808,0,1,0.0,12.0
-3,-2,5.5979597776268255,1,0,0.0,9.0
-5,-5,14.599776180401188,1,1,0.0,14.0
22,32,0.3178954638555892,1,0,0.0,2.0
-11,-3,1.668652760106264,1,0,0.0,9.0
26,31,4.963972267004252,0,0,0.0,1.0
20,26,2.882252166796216,0,-1,0.0,2.0
5,7,3.213395501180928,0,1,0.0,4.0
-11,-10,7.6429015275327075,0,-1,0.0,14.0
2,8,14.997879183813048,1,1,0.0,6.0
-19,-16,4.903679953360559,1,-1,0.0,20.0
-10,-4,6.141041078125288,0,0,0.0,8.0
-12,-2,11.654781859578973,0,-1,0.0,10.0
-9,1,8.224172072103617,0,1,0.0,7.0
-8,-4,10.835579796375226,1,-1,0.0,11.0
11,16,11.853517751022688,0,-1,0.0,5.0
2,11,2.0467635534502233,1,0,0.0,4.0
-21,-20,14.70668538523863,0,1,0.0,18.0
3,4,9.747987865240365,1,1,0.0,5.0
-2,1,7.821024829197098,1,-1,0.0,10.0
-24,-16,9.821005973220213,1,0,0.0,19.0
9,10,1.5658793729149967,1,-1,0.0,7.0
6,14,7.444688191670506,1,1,0.0,3.0
7,12,6.640820320431369,1,0,0.0,4.0
28,30,13.459537289777057,1,0,0.0,3.0
-18,-9,8.756999396633136,1,0,0.0,14.0
6,10,4.327245201562952,0,0,0.0,5.0
-21,-17,4.81839517299608,1,0,0.0,19.0
26,27,1.0762417831424287,0,0,0.0,1.0
30,33,4.045729330034707,0,1,0.0,0.0
-17,-9,0.5930201948331404,0,1,0.0,12.0
3,3,12.483445089581755,0,0,0.0,9.0
6,8,1.3974215402748558,1,-1,0.0,7.0
-11,-4,7.826127352604864,1,0,0.0,9.0
24,34,9.210759570034213,0,-1,0.0,2.0
0,1,8.507461072882629,1,1,0.0,8.0
23,33,6.411394012084159,0,0,0.0,1.0
16,17,9.247423492647588,0,1,0.0,2.0
24,29,5.157691092542144,0,-1,0.0,2.0
-10,-5,8.97580808005061,1,1,0.0,13.0
11,12,1.913202289671253,1,1,0.0,3.0
26,28,8.74981746760433,1,0,0.0,2.0
11,18,13.904529152478858,1,1,0.0,4.0
-2,8,6.069903036181045,0,0,0.0,5.0
7,11,0.8050859633699536,0,1,0.0,2.0
24,30,4.391197509312264,0,0,0.0,1.0
24,31,11.40519104286049,0,0,0.0,2.0
-20,-13,1.4041494751522177,0,-1,0.0,14.0
-22,-16,10.48300589491061,0,-1,0.0,20.0
11,17,2.2254305356258435,1,0,0.0,4.0
-7,-5,14.112305107626078,0,0,0.0,14.0
-8,1,5.379957463053261,1,1,0.0,8.0
16,23,5.887801994536402,1,1,0.0,1.0
15,22,14.733018833080289,0,0,0.0,2.0
-1,3,9.932686807621522,1,-1,0.0,10.0
1,1,5.4104062734221765,1,0,0.0,9.0
26,31,9.683891222763846,1,1,0.0,1.0
11,12,9.93451182009947,1,1,0.0,3.0
-29,-20,8.663104448655588,1,-1,0.0,20.0
-5,-3,12.926196572529463,1,1,0.0,9.0
-16,-9,10.32922930763182,0,1,0.0,13.0
18,20,11.469390956860336,1,-1,0.0,4.0
9,13,5.022617905687604,1,-1,0.0,5.0
9,19,8.092197036332914,1,1,0.0,1.0
18,23,7.020670816394445,1,-1,0.0,3.0
-15,-11,4.729485864318844,0,0,0.0,13.0
-5,0,9.219777600398784,0,1,0.0,7.0
20,24,8.463381647457904,0,1,0.0,0.0
-23,-16,4.957901781162455,1,-1,0.0,20.0
29,31,13.534011040373738,1,0,0.0,3.0
25,28,2.1934674626951596,0,0,0.0,1.0
-20,-20,12.694007744180798,1,1,0.0,19.0
-21,-12,0.4035518926858739,0,1,0.0,12.0
28,35,2.6609621444112945,1,-1,0.0,3.0
-16,-13,10.401467020333161,0,1,0.0,13.0
0,2,10.135063125401796,0,0,0.0,9.0
-11,-11,14.554352642232123,1,1,0.0,14.0
14,19,3.7596021755328652,1,1,0.0,1.0
-4,-2,7.320460772771622,1,1,0.0,8.0
10,19,9.140796332995695,1,0,0.0,2.0
19,22,10.491286161620677,0,-1,0.0,3.0
-9,-3,6.851893628494945,0,-1,0.0,9.0
0,0,11.680233350098977,1,1,0.0,9.0
15,23,9.19904141358004,0,1,0.0,0.0
-14,-12,12.891150997930975,1,1,0.0,14.0
12,16,10.259148897669595,0,0,0.0,4.0
-9,-6,13.972201636912878,0,0,0.0,14.0
31,32,8.260403769986794,1,0,0.0,2.0
23,31,6.468873751256819,0,-1,0.0,2.0
11,16,9.620466264453293,0,-1,0.0,4.0
-18,-17,3.4746813417239975,1,1,0.0,18.0
20,21,8.97879842671205,0,-1,0.0,2.0
7,9,13.615525175776797,0,0,0.0,6.0
0,9,12.741124811494677,0,1,0.0,5.0
24,25,14.344885341802748,0,-1,0.0,3.0
20,20,0.677196904148733,1,-1,0.0,3.0
12,14,5.689283595768039,1,0,0.0,4.0
8,8,7.4305674965244926,1,-1,0.0,7.0
11,18,14.495953851734797,1,-1,0.0,6.0
-10,-1,14.373571305918757,1,1,0.0,9.0
22,27,12.331351147265925,1,-1,0.0,4.0
10,14,2.2333015700379253,0,1,0.0,2.0
-17,-13,6.506276720737238,0,1,0.0,12.0
-7,-3,6.057150209255423,0,-1,0.0,9.0
-2,0,14.617667322726557,0,0,0.0,9.0
0,1,3.085193139414465,1,0,0.0,9.0
-18,-16,11.87815939180365,1,1,0.0,19.0
-19,-14,3.9137480728215666,0,-1,0.0,14.0
10,13,6.071663775715177,1,0,0.0,4.0
-13,-5,11.139110473761873,1,-1,0.0,16.0
16,26,12.889617761349026,0,1,0.0,1.0
5,5,0.30337480442467646,1,1,0.0,5.0
-20,-16,7.73770541049624,1,0,0.0,19.0
-23,-14,8.02711918506013,0,1,0.0,12.0
-10,0,11.507814376827413,1,-1,0.0,11.0
30,30,4.1913940204454825,1,0,0.0,2.0
4,8,4.880020436326683,0,-1,0.0,6.0
1,1,10.665832018184444,0,-1,0.0,10.0
9,18,14.020146764757946,1,-1,0.0,6.0
4,14,0.9420000713349691,0,1,0.0,2.0
6,11,13.080368263970756,1,0,0.0,5.0
3,3,11.465519110918255,0,0,0.0,9.0
-11,-10,9.011668992732321,1,1,0.0,13.0
5,10,13.365103009956494,0,1,0.0,5.0
-10,-9,11.787662223050308,0,-1,0.0,15.0
11,11,13.570643448963983,0,0,0.0,4.0
5,11,4.922269506820133,1,1,0.0,3.0
12,15,0.5579656685359385,0,1,0.0,2.0
14,17,11.186531014850273,1,-1,0.0,6.0
-23,-20,11.8184253431,1,1,0.0,19.0
2,3,0.01764263631530205,1,-1,0.0,10.0
14,14,3.6084691082115268,1,1,0.0,3.0
-14,-12,8.792594648764066,0,0,0.0,13.0
15,24,0.6337041010474598,0,-1,0.0,2.0
17,19,6.460717489574185,0,-1,0.0,2.0
1,3,10.961058228496793,1,1,0.0,9.0
-11,-6,5.707585540409552,0,-1,0.0,14.0
10,17,14.350770508582483,0,0,0.0,4.0
-24,-16,0.21888980992528118,1,1,0.0,18.0
13,19,1.723412088797604,1,1,0.0,1.0
-2,8,0.8690719900065735,0,-1,0.0,6.0
13,22,0.10222175731440852,1,-1,0.0,3.0
13,19,10.013766086759054,1,1,0.0,2.0
-12,-10,6.696750869896141,1,1,0.0,13.0
-23,-18,14.778294176094523,0,-1,0.0,20.0
-5,5,1.5512447263576945,0,1,0.0,4.0
-28,-19,12.6432795837643,0,-1,0.0,20.0
-5,-1,12.697354426809325,0,1,0.0,8.0
4,7,5.134913784434086,0,-1,0.0,6.0
7,14,12.085756901328361,0,-1,0.0,5.0
24,30,14.349933174920718,1,-1,0.0,4.0
14,18,2.1552264759128144,0,0,0.0,3.0
5,5,8.356433397421224,0,0,0.0,5.0
-17,-8,0.37498462479342576,0,-1,0.0,14.0
-17,-17,1.3280477138348683,1,0,0.0,19.0
-14,-12,13.009182673962775,0,-1,0.0,15.0
-11,-6,13.973653490648132,0,0,0.0,14.0
-15,-9,11.334164710129977,1,1,0.0,14.0
18,24,1.5056780257479274,0,1,0.0,0.0
20,29,4.327074846416261,0,1,0.0,0.0
27,29,6.163899152562072,1,0,0.0,2.0
-20,-15,12.820203115555534,0,-1,0.0,20.0
-10,-9,14.039628600501342,1,1,0.0,14.0
22,25,8.449737702697254,0,0,0.0,1.0
26,33,11.43598105137212,0,-1,0.0,3.0
4,9,9.37365157822816,1,0,0.0,6.0
10,14,12.478912896710318,1,1,0.0,4.0
-7,1,11.158445949022063,1,0,0.0,10.0
32,34,13.924836766389237,1,-1,0.0,4.0
21,21,14.292778477843214,0,0,0.0,2.0
27,32,13.228423888627926,0,0,0.0,2.0
12,17,1.6386456910407694,1,0,0.0,4.0
14,16,13.553522366577157,0,-1,0.0,5.0
4,7,9.810847441307754,1,-1,0.0,7.0
26,31,14.590495735357742,1,1,0.0,2.0
11,16,1.3761680545909383,0,-1,0.0,4.0
-5,-5,11.111040663430453,1,1,0.0,14.0
-16,-6,8.898805279047911,1,1,0.0,13.0
-24,-14,1.3097911270806084,0,1,0.0,12.0
24,27,1.9065099793264633,1,1,0.0,1.0
-4,4,7.947727354399864,1,0,0.0,6.0
-6,1,1.0571918296344625,0,-1,0.0,9.0
7,17,8.258978038830987,0,-1,0.0,4.0
-1,5,2.294548081651599,0,1,0.0,4.0
19,29,6.308573985312881,1,-1,0.0,3.0
-7,3,0.2694130269013606,1,-1,0.0,10.0
8,12,8.859101759933388,1,-1,0.0,5.0
1,9,2.6670110228997626,1,-1,0.0,7.0
-5,1,3.1659686609429913,1,-1,0.0,10.0
26,31,13.301500547802299,0,1,0.0,1.0
0,7,4.927981021222424,0,0,0.0,5.0
-8,-5,1.1217426808096524,1,-1,0.0,15.0
-14,-6,9.363041721559062,1,0,0.0,14.0
15,22,10.910396911693418,1,1,0.0,2.0
-12,-11,8.347821591441246,0,-1,0.0,14.0
30,32,2.2787451051023035,0,0,0.0,1.0
20,26,2.880818320798949,1,1,0.0,1.0
30,33,3.3047337258927523,0,1,0.0,0.0
19,29,13.989372142048692,0,0,0.0,2.0
-21,-14,8.240379370285144,1,-1,0.0,15.0
-18,-12,4.072517459178649,1,1,0.0,13.0
33,33,3.9131569123007064,1,-1,0.0,3.0
-4,-3,4.075287431525173,1,1,0.0,8.0
5,9,9.011998688587317,1,-1,0.0,7.0
-27,-17,3.473801448374383,1,1,0.0,18.0
20,26,2.0217070016851935,0,0,0.0,1.0
-3,4,3.9458468289993656,1,0,0.0,6.0
-21,-14,10.951554462198853,1,0,0.0,15.0
-4,3,3.8003806074803053,1,0,0.0,9.0
14,14,12.399126707470133,0,0,0.0,4.0
-10,-10,11.108291553224866,0,-1,0.0,15.0
0,8,8.814664243272084,0,0,0.0,5.0
18,19,4.854313091215144,1,0,0.0,2.0
10,18,6.541384828729418,1,-1,0.0,5.0
-22,-13,10.389042550053992,1,0,0.0,15.0
10,14,2.39462306614604,1,0,0.0,4.0
-7,-7,9.240728649364588,1,0,0.0,14.0
-2,1,6.515633858716036,1,1,0.0,8.0
-3,5,3.3803279999270313,1,-1,0.0,7.0
-19,-11,10.713043083338652,1,0,0.0,15.0
12,13,4.326535817865613,0,-1,0.0,4.0
24,30,5.055938534277361,1,1,0.0,1.0
4,11,10.063503933755003,0,0,0.0,4.0
5,12,11.293618662053207,1,-1,0.0,6.0
5,7,1.1440156787240179,1,1,0.0,5.0
8,13,1.9227079394845792,1,-1,0.0,5.0
14,24,0.3592949381978733,1,0,0.0,2.0
-25,-20,0.37856694102029187,1,1,0.0,18.0
15,23,6.388209766826506,0,0,0.0,1.0
16,21,9.64509246164351,1,0,0.0,2.0
24,27,10.047915240302958,1,0,0.0,3.0
1,2,4.022174399835705,1,1,0.0,8.0
-20,-20,1.0155910122472016,1,0,0.0,19.0
16,17,7.2308872227881205,0,1,0.0,2.0
-5,-5,2.0723044631208016,0,-1,0.0,14.0
-5,-4,11.657302764429161,1,0,0.0,10.0
16,19,1.4531375731798613,1,1,0.0,1.0
7,7,1.2491276454140325,0,0,0.0,5.0
28,35,5.2878864247018695,0,-1,0.0,2.0
21,29,7.464597594409413,1,1,0.0,1.0
21,30,4.072031526086051,0,0,0.0,1.0
13,14,10.594828191604178,1,1,0.0,4.0
-18,-15,7.387630460147224,1,0,0.0,19.0
-22,-16,12.458350924835612,0,0,0.0,19.0
10,18,5.242309279597406,0,1,0.0,2.0
-14,-10,11.04937907885443,0,0,0.0,14.0
10,17,4.052437583175276,0,-1,0.0,4.0
-1,5,13.130186937510823,0,1,0.0,5.0
12,20,5.003969163276262,1,-1,0.0,3.0
6,13,1.6707681662474705,0,1,0.0,2.0
6,9,7.729908614119641,0,0,0.0,5.0
30,34,2.804874952105718,1,-1,0.0,3.0
-13,-5,4.713154035985817,0,0,0.0,13.0
-14,-13,6.953981150863387,1,-1,0.0,15.0
11,18,12.296535198402294,1,-1,0.0,6.0
-2,5,9.160961809878645,0,1,0.0,4.0
18,28,11.276600230415452,1,0,0.0,3.0
16,26,9.891600166326956,1,0,0.0,2.0
3,4,5.352751522075772,1,1,0.0,5.0
6,8,10.850889053976678,1,0,0.0,7.0
-10,-6,4.559921820630032,1,-1,0.0,15.0
-22,-12,8.266724702831675,1,-1,0.0,15.0
-10,0,7.8421894151162554,1,1,0.0,8.0
-6,-4,13.543117271057252,1,1,0.0,9.0
-7,-5,5.970540797199649,0,0,0.0,13.0
23,31,11.394490800604407,1,1,0.0,2.0
16,23,14.482139116288744,0,0,0.0,2.0
-18,-12,2.238962783604193,1,1,0.0,13.0
-8,-4,12.874860875808816,1,-1,0.0,11.0
-25,-19,6.528001997449121,0,1,0.0,17.0
-1,-1,9.006601137518098,0,1,0.0,7.0
-26,-20,6.078734720320896,1,1,0.0,18.0
3,12,4.7131000123263345,1,-1,0.0,5.0
-6,0,0.7098754269889218,1,-1,0.0,10.0
4,10,2.5827383100486,0,0,0.0,5.0
-16,-16,14.212000918839959,0,0,0.0,19.0
14,23,3.6893047898537774,1,0,0.0,2.0
-6,-4,11.017134749782842,1,-1,0.0,11.0
20,30,9.611956417577534,0,-1,0.0,2.0
27,33,11.152640903386883,1,1,0.0,2.0
23,28,14.533519025782802,0,-1,0.0,3.0
-1,4,14.967961717307361,0,-1,0.0,7.0
5,15,1.8930815819748785,0,-1,0.0,4.0
-28,-19,13.04388922289085,0,0,0.0,19.0
6,7,5.8542516893046095,1,0,0.0,6.0
26,32,0.3813998229850446,1,-1,0.0,3.0
-17,-12,6.593607160568747,1,-1,0.0,15.0
8,18,2.7298410442905623,0,0,0.0,3.0
27,33,8.142327393992833,0,1,0.0,0.0
-25,-16,7.257878230041007,1,1,0.0,18.0
19,23,14.397475131639625,0,1,0.0,1.0
-25,-20,1.9504754175127577,1,-1,0.0,20.0
-30,-20,9.303270356316185,1,0,0.0,19.0
2,10,14.244131884763963,0,0,0.0,6.0
-11,-11,10.33003745847684,1,-1,0.0,16.0
15,25,3.1524784778047414,1,-1,0.0,3.0
-25,-19,12.152143628881435,1,-1,0.0,21.0
-20,-17,14.532158577536537,1,1,0.0,19.0
19,23,0.16924861897846422,1,0,0.0,2.0
5,6,14.562486440145266,0,0,0.0,6.0
15,16,9.473480445523565,1,1,0.0,3.0
14,15,13.379177087134515,1,-1,0.0,6.0
-3,7,12.371533860234145,1,1,0.0,6.0
26,30,2.32403376313726,0,-1,0.0,2.0
24,28,2.945184903031395,1,0,0.0,2.0
22,27,12.323153920801767,0,0,0.0,2.0
-3,-1,10.074123235896552,1,0,0.0,10.0
4,5,11.098108987948686,1,0,0.0,7.0
-2,-1,9.928755349862342,1,1,0.0,8.0
-17,-12,5.342431137826925,0,0,0.0,13.0
18,24,4.431864453167222,0,-1,0.0,2.0
0,9,2.3652296789724603,0,-1,0.0,6.0
18,25,12.276978155706793,1,-1,0.0,4.0
12,18,0.778881146284095,1,-1,0.0,5.0
13,14,12.020974663334421,1,0,0.0,5.0
-26,-20,12.346997489490427,1,-1,0.0,21.0
19,20,13.981424046559226,0,-1,0.0,3.0
-9,-5,10.852274490482674,1,1,0.0,14.0
-22,-19,6.898828371464939,0,1,0.0,17.0
17,22,14.70159133033409,0,1,0.0,1.0
5,8,6.28589509653587,0,-1,0.0,6.0
9,17,4.814386108137174,1,0,0.0,4.0
-24,-18,11.601122409414316,0,1,0.0,18.0
23,28,10.779068074005513,0,1,0.0,1.0
-19,-12,9.877832748153255,0,0,0.0,13.0
-6,-3,9.773748855122788,1,1,0.0,8.0
17,23,6.7721026808320826,1,-1,0.0,3.0
-1,6,8.601069698691859,1,-1,0.0,7.0
-22,-13,4.2786570611140275,1,0,0.0,14.0
-10,-3,10.891404521096803,1,0,0.0,10.0
-10,-2,4.2609880127507385,0,1,0.0,7.0
14,21,8.112254230217458,0,1,0.0,0.0
8,17,14.409555361070401,0,1,0.0,3.0
12,13,2.1899194726302262,0,1,0.0,2.0
29,31,0.418438424575836,0,-1,0.0,2.0
-22,-13,9.58746843100626,1,0,0.0,14.0
-22,-14,11.280932791105318,1,0,0.0,15.0
1,4,6.254600658629376,0,1,0.0,4.0
28,28,8.947266788849241,1,1,0.0,1.0
-6,-1,2.1243953169795753,0,-1,0.0,9.0
-11,-5,12.603024140413405,1,1,0.0,14.0
16,26,11.256668576209583,0,0,0.0,2.0
-8,-5,5.468192047703629,1,1,0.0,13.0
16,21,5.938423150041107,1,1,0.0,1.0
-18,-14,2.167468424126297,0,1,0.0,12.0
-18,-18,14.73022174837353,1,0,0.0,20.0
10,17,10.543073701771155,0,-1,0.0,5.0
-1,7,13.30973225423734,1,-1,0.0,8.0
